COESSING 2020 Nearshore Wave Lab,,,
Data from Lacy et al. 2017 (see doc for full citation) ,,,
05-06-2016 00-00,ST1,depth,0.332637276
05-06-2016 00-30,ST1,depth,0.229821507
05-06-2016 01-00,ST1,depth,0.22145828
05-06-2016 01-30,ST1,depth,0.225415676
05-06-2016 02-00,ST1,depth,0.226324928
05-06-2016 02-30,ST1,depth,0.245617114
05-06-2016 03-00,ST1,depth,0.375197438
05-06-2016 03-30,ST1,depth,0.547465859
05-06-2016 04-00,ST1,depth,0.743914638
05-06-2016 04-30,ST1,depth,0.937456725
05-06-2016 05-00,ST1,depth,1.125631927
05-06-2016 05-30,ST1,depth,1.302320555
05-06-2016 06-00,ST1,depth,1.448832879
05-06-2016 06-30,ST1,depth,1.55127991
05-06-2016 07-00,ST1,depth,1.619400626
05-06-2016 07-30,ST1,depth,1.659991458
05-06-2016 08-00,ST1,depth,1.643061296
05-06-2016 08-30,ST1,depth,1.5617493
05-06-2016 09-00,ST1,depth,1.426437157
05-06-2016 09-30,ST1,depth,1.222732826
05-06-2016 10-00,ST1,depth,0.971115003
05-06-2016 10-30,ST1,depth,0.701583747
05-06-2016 11-00,ST1,depth,0.452414528
05-06-2016 11-30,ST1,depth,0.225927467
05-06-2016 12-00,ST1,depth,0.230275804
05-06-2016 12-30,ST1,depth,0.232442006
05-06-2016 13-00,ST1,depth,0.233270587
05-06-2016 13-30,ST1,depth,0.235566465
05-06-2016 14-00,ST1,depth,0.233451384
05-06-2016 14-30,ST1,depth,0.233478558
05-06-2016 15-00,ST1,depth,0.23057484
05-06-2016 15-30,ST1,depth,0.2336986
05-06-2016 16-00,ST1,depth,0.232544629
05-06-2016 16-30,ST1,depth,0.230524262
05-06-2016 17-00,ST1,depth,0.233355855
05-06-2016 17-30,ST1,depth,0.230547446
05-06-2016 18-00,ST1,depth,0.246611685
05-06-2016 18-30,ST1,depth,0.442990852
05-06-2016 19-00,ST1,depth,0.629884111
05-06-2016 19-30,ST1,depth,0.804574833
05-06-2016 20-00,ST1,depth,0.937024567
05-06-2016 20-30,ST1,depth,1.025432916
05-06-2016 21-00,ST1,depth,1.077290876
05-06-2016 21-30,ST1,depth,1.113316801
05-06-2016 22-00,ST1,depth,1.099570911
05-06-2016 22-30,ST1,depth,1.050838634
05-06-2016 23-00,ST1,depth,0.960590063
05-06-2016 23-30,ST1,depth,0.835485148
06-06-2016 00-00,ST1,depth,0.675279271
06-06-2016 00-30,ST1,depth,0.511031842
06-06-2016 01-00,ST1,depth,0.383974566
06-06-2016 01-30,ST1,depth,0.298521601
06-06-2016 02-00,ST1,depth,0.236709938
06-06-2016 02-30,ST1,depth,0.230211674
06-06-2016 03-00,ST1,depth,0.259205194
06-06-2016 03-30,ST1,depth,0.344124358
06-06-2016 04-00,ST1,depth,0.457844514
06-06-2016 04-30,ST1,depth,0.641881577
06-06-2016 05-00,ST1,depth,0.868547521
06-06-2016 05-30,ST1,depth,1.04851772
06-06-2016 06-00,ST1,depth,1.216711772
06-06-2016 06-30,ST1,depth,1.383571673
06-06-2016 07-00,ST1,depth,1.500109556
06-06-2016 07-30,ST1,depth,1.556917374
06-06-2016 08-00,ST1,depth,1.613642183
06-06-2016 08-30,ST1,depth,1.629590176
06-06-2016 09-00,ST1,depth,1.586002101
06-06-2016 09-30,ST1,depth,1.48418407
06-06-2016 10-00,ST1,depth,1.326166991
06-06-2016 10-30,ST1,depth,1.10705149
06-06-2016 11-00,ST1,depth,0.846373786
06-06-2016 11-30,ST1,depth,0.597232893
06-06-2016 12-00,ST1,depth,0.370758068
06-06-2016 12-30,ST1,depth,0.224402648
06-06-2016 13-00,ST1,depth,0.229974824
06-06-2016 13-30,ST1,depth,0.231026196
06-06-2016 14-00,ST1,depth,0.232519644
06-06-2016 14-30,ST1,depth,0.233726839
06-06-2016 15-00,ST1,depth,0.233174143
06-06-2016 15-30,ST1,depth,0.232033945
06-06-2016 16-00,ST1,depth,0.230007005
06-06-2016 16-30,ST1,depth,0.23018942
06-06-2016 17-00,ST1,depth,0.228027112
06-06-2016 17-30,ST1,depth,0.22656423
06-06-2016 18-00,ST1,depth,0.222968902
06-06-2016 18-30,ST1,depth,0.223754271
06-06-2016 19-00,ST1,depth,0.331195404
06-06-2016 19-30,ST1,depth,0.541135294
06-06-2016 20-00,ST1,depth,0.72571428
06-06-2016 20-30,ST1,depth,0.896221237
06-06-2016 21-00,ST1,depth,1.023291708
06-06-2016 21-30,ST1,depth,1.107123197
06-06-2016 22-00,ST1,depth,1.172139601
06-06-2016 22-30,ST1,depth,1.168848772
06-06-2016 23-00,ST1,depth,1.148663443
06-06-2016 23-30,ST1,depth,1.080302319
07-06-2016 00-00,ST1,depth,0.984460205
07-06-2016 00-30,ST1,depth,0.842040671
07-06-2016 01-00,ST1,depth,0.688482558
07-06-2016 01-30,ST1,depth,0.53313085
07-06-2016 02-00,ST1,depth,0.407792069
07-06-2016 02-30,ST1,depth,0.314581566
07-06-2016 03-00,ST1,depth,0.259526267
07-06-2016 03-30,ST1,depth,0.270364018
07-06-2016 04-00,ST1,depth,0.310667988
07-06-2016 04-30,ST1,depth,0.398911925
07-06-2016 05-00,ST1,depth,0.528442156
07-06-2016 05-30,ST1,depth,0.713621411
07-06-2016 06-00,ST1,depth,0.909155885
07-06-2016 06-30,ST1,depth,1.078552505
07-06-2016 07-00,ST1,depth,1.24241049
07-06-2016 07-30,ST1,depth,1.379563069
07-06-2016 08-00,ST1,depth,1.486411903
07-06-2016 08-30,ST1,depth,1.540839296
07-06-2016 09-00,ST1,depth,1.577117904
07-06-2016 09-30,ST1,depth,1.57527105
07-06-2016 10-00,ST1,depth,1.505507692
07-06-2016 10-30,ST1,depth,1.378671434
07-06-2016 11-00,ST1,depth,1.190375956
07-06-2016 11-30,ST1,depth,0.962943778
07-06-2016 12-00,ST1,depth,0.708282331
07-06-2016 12-30,ST1,depth,0.476542237
07-06-2016 13-00,ST1,depth,0.254073764
07-06-2016 13-30,ST1,depth,0.229558635
07-06-2016 14-00,ST1,depth,0.231270965
07-06-2016 14-30,ST1,depth,0.231980549
07-06-2016 15-00,ST1,depth,0.231819025
07-06-2016 15-30,ST1,depth,0.231622042
07-06-2016 16-00,ST1,depth,0.230645292
07-06-2016 16-30,ST1,depth,0.22914203
07-06-2016 17-00,ST1,depth,0.229554055
07-06-2016 17-30,ST1,depth,0.230648582
07-06-2016 18-00,ST1,depth,0.225996054
07-06-2016 18-30,ST1,depth,0.226997935
07-06-2016 19-00,ST1,depth,0.225593808
07-06-2016 19-30,ST1,depth,0.232181746
07-06-2016 20-00,ST1,depth,0.412125677
07-06-2016 20-30,ST1,depth,0.594063479
07-06-2016 21-00,ST1,depth,0.774068854
07-06-2016 21-30,ST1,depth,0.928317066
