"idSite"	"Site Name"	"DateTime"	"Observed"	"Predicted"	"Surge"	"MSL"	"Residual"	"StdDev"	"Quality"	"Status"	"Quality Flag"
""	""	"UTC"	"m"	"m"	"m"	"m"	"m"	"m"	"%"	"m"	""
131	Tema	2020-05-01 00:00:00	0.558	0.917	-0.358	0.799		0.000	100.000		0
131	Tema	2020-05-01 00:10:00	0.555	0.889	-0.334	0.803		0.000	100.000		0
131	Tema	2020-05-01 00:20:00	0.545	0.855	-0.310	0.794		0.000	100.000		0
131	Tema	2020-05-01 00:30:00	0.516	0.821	-0.305	0.790		0.000	100.000		0
131	Tema	2020-05-01 00:40:00	0.478	0.787	-0.310	0.795		0.000	100.000		0
131	Tema	2020-05-01 00:50:00	0.425	0.754	-0.329	0.798		0.000	100.000		0
131	Tema	2020-05-01 01:00:00	0.427	0.723	-0.296	0.802		0.000	100.000		0
131	Tema	2020-05-01 01:10:00	0.387	0.694	-0.307	0.797		0.000	100.000		0
131	Tema	2020-05-01 01:20:00	0.367	0.665	-0.298	0.801		0.000	100.000		0
131	Tema	2020-05-01 01:30:00	0.353	0.637	-0.284	0.792		0.000	100.000		0
131	Tema	2020-05-01 01:40:00	0.340	0.611	-0.271	0.803		0.000	100.000		0
131	Tema	2020-05-01 01:50:00	0.358	0.587	-0.229	0.795		0.000	100.000		0
131	Tema	2020-05-01 02:00:00	0.359	0.565	-0.206	0.798		0.000	100.000		0
131	Tema	2020-05-01 02:10:00	0.296	0.544	-0.248	0.807		0.000	100.000		0
131	Tema	2020-05-01 02:20:00	0.331	0.526	-0.195	0.795		0.000	100.000		0
131	Tema	2020-05-01 02:30:00	0.287	0.510	-0.222	0.800		0.000	100.000		0
131	Tema	2020-05-01 02:40:00	0.331	0.495	-0.164	0.795		0.000	100.000		0
131	Tema	2020-05-01 02:50:00	0.329	0.482	-0.153	0.796		0.000	100.000		0
131	Tema	2020-05-01 03:00:00	0.307	0.472	-0.165	0.809		0.000	100.000		0
131	Tema	2020-05-01 03:10:00	0.367	0.463	-0.096	0.798		0.000	100.000		0
131	Tema	2020-05-01 03:20:00	0.321	0.456	-0.134	0.802		0.000	100.000		0
131	Tema	2020-05-01 03:30:00	0.370	0.451	-0.081	0.788		0.000	100.000		0
131	Tema	2020-05-01 03:40:00	0.393	0.448	-0.055	0.803		0.000	100.000		0
131	Tema	2020-05-01 03:50:00	0.390	0.447	-0.057	0.800		0.000	100.000		0
131	Tema	2020-05-01 04:00:00	0.456	0.449	0.006	0.800		0.000	100.000		0
131	Tema	2020-05-01 04:10:00	0.413	0.453	-0.041	0.804		0.000	100.000		0
131	Tema	2020-05-01 04:20:00	0.466	0.460	0.006	0.799		0.000	100.000		0
131	Tema	2020-05-01 04:30:00	0.442	0.468	-0.026	0.800		0.000	100.000		0
131	Tema	2020-05-01 04:40:00	0.512	0.480	0.032	0.801		0.000	100.000		0
131	Tema	2020-05-01 04:50:00	0.535	0.493	0.042	0.799		0.000	100.000		0
131	Tema	2020-05-01 05:00:00	0.566	0.509	0.057	0.806		0.000	100.000		0
131	Tema	2020-05-01 05:10:00	0.630	0.527	0.104	0.803		0.000	100.000		0
131	Tema	2020-05-01 05:20:00	0.620	0.546	0.074	0.800		0.000	100.000		0
131	Tema	2020-05-01 05:30:00	0.639	0.568	0.072	0.794		0.000	100.000		0
131	Tema	2020-05-01 05:40:00	0.688	0.590	0.098	0.800		0.000	100.000		0
131	Tema	2020-05-01 05:50:00	0.682	0.615	0.068	0.806		0.000	100.000		0
131	Tema	2020-05-01 06:00:00	0.757	0.640	0.117	0.809		0.000	100.000		0
131	Tema	2020-05-01 06:10:00	0.766	0.666	0.100	0.804		0.000	100.000		0
131	Tema	2020-05-01 06:20:00	0.818	0.693	0.124	0.800		0.000	100.000		0
131	Tema	2020-05-01 06:30:00	0.831	0.721	0.109	0.793		0.000	100.000		0
131	Tema	2020-05-01 06:40:00	0.871	0.750	0.121	0.805		0.000	100.000		0
131	Tema	2020-05-01 06:50:00	0.911	0.779	0.132	0.804		0.000	100.000		0
131	Tema	2020-05-01 07:00:00	0.926	0.808	0.118	0.805		0.000	100.000		0
131	Tema	2020-05-01 07:10:00	0.932	0.838	0.094	0.810		0.000	100.000		0
131	Tema	2020-05-01 07:20:00	0.976	0.868	0.108	0.801		0.000	100.000		0
131	Tema	2020-05-01 07:30:00	0.970	0.898	0.072	0.804		0.000	100.000		0
131	Tema	2020-05-01 07:40:00	1.066	0.928	0.138	0.800		0.000	100.000		0
131	Tema	2020-05-01 07:50:00	1.028	0.958	0.070	0.804		0.000	100.000		0
131	Tema	2020-05-01 08:00:00	1.060	0.987	0.073	0.813		0.000	100.000		0
131	Tema	2020-05-01 08:10:00	1.055	1.016	0.039	0.810		0.000	100.000		0
131	Tema	2020-05-01 08:20:00	1.095	1.044	0.050	0.802		0.000	100.000		0
131	Tema	2020-05-01 08:30:00	1.143	1.071	0.072	0.792		0.000	100.000		0
131	Tema	2020-05-01 08:40:00	1.150	1.098	0.052	0.804		0.000	100.000		0
131	Tema	2020-05-01 08:50:00	1.163	1.122	0.041	0.808		0.000	100.000		0
131	Tema	2020-05-01 09:00:00	1.123	1.146	-0.022	0.808		0.000	100.000		0
131	Tema	2020-05-01 09:10:00	1.166	1.167	-0.000	0.811		0.000	100.000		0
131	Tema	2020-05-01 09:20:00	1.092	1.187	-0.095	0.809		0.000	100.000		0
131	Tema	2020-05-01 09:30:00	1.152	1.205	-0.053	0.802		0.000	100.000		0
131	Tema	2020-05-01 09:40:00	1.142	1.220	-0.079	0.806		0.000	100.000		0
131	Tema	2020-05-01 09:50:00	1.171	1.235	-0.064	0.803		0.000	100.000		0
131	Tema	2020-05-01 10:00:00	1.128	1.246	-0.119	0.810		0.000	100.000		0
131	Tema	2020-05-01 10:10:00	1.155	1.256	-0.101	0.812		0.000	100.000		0
131	Tema	2020-05-01 10:20:00	1.074	1.264	-0.190	0.805		0.000	100.000		0
131	Tema	2020-05-01 10:30:00	1.086	1.269	-0.183	0.801		0.000	100.000		0
131	Tema	2020-05-01 10:40:00	1.090	1.272	-0.182	0.803		0.000	100.000		0
131	Tema	2020-05-01 10:50:00	1.058	1.272	-0.214	0.811		0.000	100.000		0
131	Tema	2020-05-01 11:00:00	1.078	1.271	-0.192	0.816		0.000	100.000		0
131	Tema	2020-05-01 11:10:00	1.031	1.266	-0.235	0.809		0.000	100.000		0
131	Tema	2020-05-01 11:20:00	1.022	1.260	-0.238	0.808		0.000	100.000		0
131	Tema	2020-05-01 11:30:00	0.963	1.250	-0.288	0.796		0.000	100.000		0
131	Tema	2020-05-01 11:40:00	0.936	1.239	-0.303	0.811		0.000	100.000		0
131	Tema	2020-05-01 11:50:00	0.910	1.225	-0.315	0.810		0.000	100.000		0
131	Tema	2020-05-01 12:00:00	0.884	1.208	-0.324	0.811		0.000	100.000		0
131	Tema	2020-05-01 12:10:00	0.848	1.189	-0.342	0.814		0.000	100.000		0
131	Tema	2020-05-01 12:20:00	0.844	1.169	-0.325	0.805		0.000	100.000		0
131	Tema	2020-05-01 12:30:00	0.803	1.146	-0.343	0.810		0.000	100.000		0
131	Tema	2020-05-01 12:40:00	0.807	1.122	-0.315	0.803		0.000	100.000		0
131	Tema	2020-05-01 12:50:00	0.744	1.097	-0.353	0.811		0.000	100.000		0
131	Tema	2020-05-01 13:00:00	0.724	1.071	-0.347	0.817		0.000	100.000		0
131	Tema	2020-05-01 13:10:00	0.723	1.044	-0.321	0.814		0.000	100.000		0
131	Tema	2020-05-01 13:20:00	0.715	1.017	-0.302	0.807		0.000	100.000		0
131	Tema	2020-05-01 13:30:00	0.661	0.990	-0.329	0.798		0.000	100.000		0
131	Tema	2020-05-01 13:40:00	0.662	0.964	-0.301	0.807		0.000	100.000		0
131	Tema	2020-05-01 13:50:00	0.628	0.937	-0.309	0.818		0.000	100.000		0
131	Tema	2020-05-01 14:00:00	0.658	0.912	-0.254	0.817		0.000	100.000		0
131	Tema	2020-05-01 14:10:00	0.620	0.888	-0.267	0.818		0.000	100.000		0
131	Tema	2020-05-01 14:20:00	0.662	0.864	-0.202	0.811		0.000	100.000		0
131	Tema	2020-05-01 14:30:00	0.576	0.842	-0.265	0.804		0.000	100.000		0
131	Tema	2020-05-01 14:40:00	0.616	0.820	-0.204	0.810		0.000	100.000		0
131	Tema	2020-05-01 14:50:00	0.579	0.800	-0.222	0.812		0.000	100.000		0
131	Tema	2020-05-01 15:00:00	0.660	0.781	-0.121	0.816		0.000	100.000		0
131	Tema	2020-05-01 15:10:00	0.523	0.764	-0.241	0.817		0.000	100.000		0
131	Tema	2020-05-01 15:20:00	0.574	0.748	-0.174	0.816		0.000	100.000		0
131	Tema	2020-05-01 15:30:00	0.556	0.733	-0.176	0.810		0.000	100.000		0
131	Tema	2020-05-01 15:40:00	0.584	0.719	-0.136	0.805		0.000	100.000		0
131	Tema	2020-05-01 15:50:00	0.626	0.707	-0.081	0.819		0.000	100.000		0
131	Tema	2020-05-01 16:00:00	0.630	0.698	-0.068	0.821		0.000	100.000		0
131	Tema	2020-05-01 16:10:00	0.630	0.689	-0.060	0.822		0.000	100.000		0
131	Tema	2020-05-01 16:20:00	0.669	0.683	-0.014	0.812		0.000	100.000		0
131	Tema	2020-05-01 16:30:00	0.649	0.679	-0.030	0.800		0.000	100.000		0
131	Tema	2020-05-01 16:40:00	0.634	0.677	-0.043	0.814		0.000	100.000		0
131	Tema	2020-05-01 16:50:00	0.632	0.677	-0.045	0.820		0.000	100.000		0
131	Tema	2020-05-01 17:00:00	0.743	0.679	0.064	0.820		0.000	100.000		0
131	Tema	2020-05-01 17:10:00	0.778	0.684	0.094	0.821		0.000	100.000		0
131	Tema	2020-05-01 17:20:00	0.781	0.691	0.091	0.819		0.000	100.000		0
131	Tema	2020-05-01 17:30:00	0.723	0.699	0.024	0.816		0.000	100.000		0
131	Tema	2020-05-01 17:40:00	0.777	0.710	0.067	0.809		0.000	100.000		0
131	Tema	2020-05-01 17:50:00	0.803	0.722	0.081	0.818		0.000	100.000		0
131	Tema	2020-05-01 18:00:00	0.873	0.736	0.137	0.823		0.000	100.000		0
131	Tema	2020-05-01 18:10:00	0.929	0.751	0.178	0.825		0.000	100.000		0
131	Tema	2020-05-01 18:20:00	0.935	0.767	0.167	0.813		0.000	100.000		0
131	Tema	2020-05-01 18:30:00	0.913	0.785	0.128	0.806		0.000	100.000		0
131	Tema	2020-05-01 18:40:00	0.918	0.803	0.115	0.811		0.000	100.000		0
131	Tema	2020-05-01 18:50:00	0.990	0.823	0.167	0.830		0.000	100.000		0
131	Tema	2020-05-01 19:00:00	0.970	0.843	0.127	0.826		0.000	100.000		0
131	Tema	2020-05-01 19:10:00	1.038	0.864	0.173	0.826		0.000	100.000		0
131	Tema	2020-05-01 19:20:00	1.037	0.886	0.151	0.818		0.000	100.000		0
131	Tema	2020-05-01 19:30:00	1.070	0.909	0.162	0.809		0.000	100.000		0
131	Tema	2020-05-01 19:40:00	1.063	0.931	0.132	0.817		0.000	100.000		0
131	Tema	2020-05-01 19:50:00	1.115	0.955	0.160	0.825		0.000	100.000		0
131	Tema	2020-05-01 20:00:00	1.110	0.979	0.131	0.823		0.000	100.000		0
131	Tema	2020-05-01 20:10:00	1.142	1.003	0.140	0.829		0.000	100.000		0
131	Tema	2020-05-01 20:20:00	1.162	1.027	0.136	0.819		0.000	100.000		0
131	Tema	2020-05-01 20:30:00	1.178	1.050	0.127	0.818		0.000	100.000		0
131	Tema	2020-05-01 20:40:00	1.179	1.074	0.106	0.809		0.000	100.000		0
131	Tema	2020-05-01 20:50:00	1.186	1.097	0.090	0.831		0.000	100.000		0
131	Tema	2020-05-01 21:00:00	1.177	1.119	0.059	0.824		0.000	100.000		0
131	Tema	2020-05-01 21:10:00	1.178	1.140	0.039	0.833		0.000	100.000		0
131	Tema	2020-05-01 21:20:00	1.153	1.159	-0.005	0.816		0.000	100.000		0
131	Tema	2020-05-01 21:30:00	1.175	1.177	-0.001	0.809		0.000	100.000		0
131	Tema	2020-05-01 21:40:00	1.156	1.192	-0.037	0.817		0.000	100.000		0
131	Tema	2020-05-01 21:50:00	1.156	1.207	-0.051	0.838		0.000	100.000		0
131	Tema	2020-05-01 22:00:00	1.186	1.218	-0.033	0.824		0.000	100.000		0
131	Tema	2020-05-01 22:10:00	1.166	1.228	-0.062	0.835		0.000	100.000		0
131	Tema	2020-05-01 22:20:00	1.078	1.235	-0.157	0.819		0.000	100.000		0
131	Tema	2020-05-01 22:30:00	1.094	1.240	-0.146	0.822		0.000	100.000		0
131	Tema	2020-05-01 22:40:00	1.074	1.242	-0.168	0.815		0.000	100.000		0
131	Tema	2020-05-01 22:50:00	1.123	1.242	-0.119	0.830		0.000	100.000		0
131	Tema	2020-05-01 23:00:00	1.080	1.239	-0.159	0.824		0.000	100.000		0
131	Tema	2020-05-01 23:10:00	1.009	1.233	-0.224	0.833		0.000	100.000		0
131	Tema	2020-05-01 23:20:00	0.995	1.225	-0.229	0.819		0.000	100.000		0
131	Tema	2020-05-01 23:30:00	0.901	1.213	-0.313	0.821		0.000	100.000		0
131	Tema	2020-05-01 23:40:00	0.930	1.200	-0.270	0.815		0.000	100.000		0
131	Tema	2020-05-01 23:50:00	0.928	1.183	-0.255	0.839		0.000	100.000		0
131	Tema	2020-05-02 00:00:00	0.847	1.164	-0.316	0.829		0.000	100.000		0
131	Tema	2020-05-02 00:10:00	0.821	1.140	-0.319	0.834		0.000	100.000		0
131	Tema	2020-05-02 00:20:00	0.762	1.116	-0.353	0.818		0.000	100.000		0
131	Tema	2020-05-02 00:30:00	0.817	1.089	-0.272	0.814		0.000	100.000		0
131	Tema	2020-05-02 00:40:00	0.684	1.060	-0.376	0.823		0.000	100.000		0
131	Tema	2020-05-02 00:50:00	0.774	1.030	-0.256	0.834		0.000	100.000		0
131	Tema	2020-05-02 01:00:00	0.633	0.999	-0.365	0.829		0.000	100.000		0
131	Tema	2020-05-02 01:10:00	0.688	0.969	-0.281	0.832		0.000	100.000		0
131	Tema	2020-05-02 01:20:00	0.581	0.935	-0.353	0.826		0.000	100.000		0
131	Tema	2020-05-02 01:30:00	0.594	0.901	-0.306	0.827		0.000	100.000		0
131	Tema	2020-05-02 01:40:00	0.514	0.866	-0.352	0.815		0.000	100.000		0
131	Tema	2020-05-02 01:50:00	0.588	0.832	-0.244	0.834		0.000	100.000		0
131	Tema	2020-05-02 02:00:00	0.498	0.798	-0.300	0.828		0.000	100.000		0
131	Tema	2020-05-02 02:10:00	0.509	0.765	-0.256	0.838		0.000	100.000		0
131	Tema	2020-05-02 02:20:00	0.446	0.733	-0.286	0.820		0.000	100.000		0
131	Tema	2020-05-02 02:30:00	0.472	0.701	-0.229	0.815		0.000	100.000		0
131	Tema	2020-05-02 02:40:00	0.395	0.671	-0.276	0.822		0.000	100.000		0
131	Tema	2020-05-02 02:50:00	0.443	0.643	-0.200	0.846		0.000	100.000		0
131	Tema	2020-05-02 03:00:00	0.416	0.616	-0.200	0.832		0.000	100.000		0
131	Tema	2020-05-02 03:10:00	0.393	0.590	-0.197	0.839		0.000	100.000		0
131	Tema	2020-05-02 03:20:00	0.376	0.566	-0.189	0.825		0.000	100.000		0
131	Tema	2020-05-02 03:30:00	0.345	0.543	-0.198	0.826		0.000	100.000		0
131	Tema	2020-05-02 03:40:00	0.380	0.522	-0.142	0.820		0.000	100.000		0
131	Tema	2020-05-02 03:50:00	0.410	0.503	-0.094	0.837		0.000	100.000		0
131	Tema	2020-05-02 04:00:00	0.376	0.486	-0.110	0.827		0.000	100.000		0
131	Tema	2020-05-02 04:10:00	0.386	0.471	-0.085	0.841		0.000	100.000		0
131	Tema	2020-05-02 04:20:00	0.408	0.458	-0.050	0.824		0.000	100.000		0
131	Tema	2020-05-02 04:30:00	0.411	0.448	-0.037	0.829		0.000	100.000		0
131	Tema	2020-05-02 04:40:00	0.416	0.439	-0.023	0.818		0.000	100.000		0
131	Tema	2020-05-02 04:50:00	0.413	0.433	-0.020	0.847		0.000	100.000		0
131	Tema	2020-05-02 05:00:00	0.446	0.430	0.015	0.829		0.000	100.000		0
131	Tema	2020-05-02 05:10:00	0.449	0.430	0.019	0.844		0.000	100.000		0
131	Tema	2020-05-02 05:20:00	0.524	0.433	0.091	0.824		0.000	100.000		0
131	Tema	2020-05-02 05:30:00	0.470	0.438	0.032	0.824		0.000	100.000		0
131	Tema	2020-05-02 05:40:00	0.524	0.446	0.077	0.827		0.000	100.000		0
131	Tema	2020-05-02 05:50:00	0.540	0.457	0.082	0.845		0.000	100.000		0
131	Tema	2020-05-02 06:00:00	0.578	0.471	0.107	0.832		0.000	100.000		0
131	Tema	2020-05-02 06:10:00	0.652	0.487	0.164	0.842		0.000	100.000		0
131	Tema	2020-05-02 06:20:00	0.616	0.506	0.111	0.830		0.000	100.000		0
131	Tema	2020-05-02 06:30:00	0.629	0.526	0.103	0.834		0.000	100.000		0
131	Tema	2020-05-02 06:40:00	0.667	0.549	0.118	0.823		0.000	100.000		0
131	Tema	2020-05-02 06:50:00	0.734	0.574	0.160	0.839		0.000	100.000		0
131	Tema	2020-05-02 07:00:00	0.755	0.600	0.155	0.829		0.000	100.000		0
131	Tema	2020-05-02 07:10:00	0.782	0.627	0.155	0.845		0.000	100.000		0
131	Tema	2020-05-02 07:20:00	0.775	0.656	0.119	0.827		0.000	100.000		0
131	Tema	2020-05-02 07:30:00	0.864	0.686	0.178	0.828		0.000	100.000		0
131	Tema	2020-05-02 07:40:00	0.859	0.718	0.142	0.829		0.000	100.000		0
131	Tema	2020-05-02 07:50:00	0.916	0.750	0.166	0.849		0.000	100.000		0
131	Tema	2020-05-02 08:00:00	0.885	0.784	0.101	0.835		0.000	100.000		0
131	Tema	2020-05-02 08:10:00	0.953	0.818	0.135	0.843		0.000	100.000		0
131	Tema	2020-05-02 08:20:00	0.983	0.853	0.130	0.829		0.000	100.000		0
131	Tema	2020-05-02 08:30:00	1.015	0.888	0.127	0.828		0.000	100.000		0
131	Tema	2020-05-02 08:40:00	1.044	0.924	0.119	0.830		0.000	100.000		0
131	Tema	2020-05-02 08:50:00	1.083	0.960	0.123	0.840		0.000	100.000		0
131	Tema	2020-05-02 09:00:00	1.056	0.996	0.060	0.833		0.000	100.000		0
131	Tema	2020-05-02 09:10:00	1.120	1.032	0.088	0.842		0.000	100.000		0
131	Tema	2020-05-02 09:20:00	1.115	1.067	0.048	0.830		0.000	100.000		0
131	Tema	2020-05-02 09:30:00	1.157	1.102	0.055	0.835		0.000	100.000		0
131	Tema	2020-05-02 09:40:00	1.196	1.135	0.060	0.827		0.000	100.000		0
131	Tema	2020-05-02 09:50:00	1.166	1.167	-0.001	0.845		0.000	100.000		0
131	Tema	2020-05-02 10:00:00	1.188	1.198	-0.010	0.834		0.000	100.000		0
131	Tema	2020-05-02 10:10:00	1.225	1.227	-0.001	0.846		0.000	100.000		0
131	Tema	2020-05-02 10:20:00	1.187	1.254	-0.066	0.826		0.000	100.000		0
131	Tema	2020-05-02 10:30:00	1.277	1.279	-0.002	0.828		0.000	100.000		0
131	Tema	2020-05-02 10:40:00	1.187	1.301	-0.114	0.831		0.000	100.000		0
131	Tema	2020-05-02 10:50:00	1.199	1.321	-0.122	0.850		0.000	100.000		0
131	Tema	2020-05-02 11:00:00	1.183	1.339	-0.156	0.837		0.000	100.000		0
131	Tema	2020-05-02 11:10:00	1.230	1.354	-0.125	0.844		0.000	100.000		0
131	Tema	2020-05-02 11:20:00	1.156	1.367	-0.211	0.833		0.000	100.000		0
131	Tema	2020-05-02 11:30:00	1.178	1.377	-0.199	0.838		0.000	100.000		0
131	Tema	2020-05-02 11:40:00	1.177	1.384	-0.207	0.828		0.000	100.000		0
131	Tema	2020-05-02 11:50:00	1.184	1.388	-0.204	0.842		0.000	100.000		0
131	Tema	2020-05-02 12:00:00	1.146	1.389	-0.243	0.832		0.000	100.000		0
131	Tema	2020-05-02 12:10:00	1.133	1.387	-0.253	0.848		0.000	100.000		0
131	Tema	2020-05-02 12:20:00	1.095	1.382	-0.287	0.829		0.000	100.000		0
131	Tema	2020-05-02 12:30:00	1.042	1.373	-0.332	0.834		0.000	100.000		0
131	Tema	2020-05-02 12:40:00	1.067	1.362	-0.295	0.830		0.000	100.000		0
131	Tema	2020-05-02 12:50:00	1.012	1.347	-0.335	0.856		0.000	100.000		0
131	Tema	2020-05-02 13:00:00	1.015	1.329	-0.314	0.835		0.000	100.000		0
131	Tema	2020-05-02 13:10:00	0.999	1.309	-0.310	0.851		0.000	100.000		0
131	Tema	2020-05-02 13:20:00	0.965	1.286	-0.321	0.834		0.000	100.000		0
131	Tema	2020-05-02 13:30:00	0.918	1.260	-0.342	0.836		0.000	100.000		0
131	Tema	2020-05-02 13:40:00	0.904	1.232	-0.328	0.835		0.000	100.000		0
131	Tema	2020-05-02 13:50:00	0.896	1.203	-0.307	0.846		0.000	100.000		0
131	Tema	2020-05-02 14:00:00	0.827	1.171	-0.344	0.839		0.000	100.000		0
131	Tema	2020-05-02 14:10:00	0.824	1.139	-0.315	0.847		0.000	100.000		0
131	Tema	2020-05-02 14:20:00	0.804	1.107	-0.303	0.837		0.000	100.000		0
131	Tema	2020-05-02 14:30:00	0.763	1.072	-0.309	0.842		0.000	100.000		0
131	Tema	2020-05-02 14:40:00	0.750	1.037	-0.287	0.835		0.000	100.000		0
131	Tema	2020-05-02 14:50:00	0.767	1.003	-0.236	0.850		0.000	100.000		0
131	Tema	2020-05-02 15:00:00	0.710	0.969	-0.258	0.837		0.000	100.000		0
131	Tema	2020-05-02 15:10:00	0.738	0.935	-0.196	0.851		0.000	100.000		0
131	Tema	2020-05-02 15:20:00	0.648	0.901	-0.254	0.835		0.000	100.000		0
131	Tema	2020-05-02 15:30:00	0.648	0.869	-0.221	0.836		0.000	100.000		0
131	Tema	2020-05-02 15:40:00	0.637	0.837	-0.200	0.839		0.000	100.000		0
131	Tema	2020-05-02 15:50:00	0.681	0.806	-0.125	0.855		0.000	100.000		0
131	Tema	2020-05-02 16:00:00	0.637	0.777	-0.140	0.845		0.000	100.000		0
131	Tema	2020-05-02 16:10:00	0.641	0.749	-0.108	0.848		0.000	100.000		0
131	Tema	2020-05-02 16:20:00	0.601	0.722	-0.121	0.839		0.000	100.000		0
131	Tema	2020-05-02 16:30:00	0.593	0.698	-0.105	0.840		0.000	100.000		0
131	Tema	2020-05-02 16:40:00	0.594	0.675	-0.081	0.840		0.000	100.000		0
131	Tema	2020-05-02 16:50:00	0.629	0.654	-0.025	0.845		0.000	100.000		0
131	Tema	2020-05-02 17:00:00	0.611	0.635	-0.024	0.841		0.000	100.000		0
131	Tema	2020-05-02 17:10:00	0.647	0.620	0.027	0.848		0.000	100.000		0
131	Tema	2020-05-02 17:20:00	0.641	0.606	0.035	0.838		0.000	100.000		0
131	Tema	2020-05-02 17:30:00	0.625	0.596	0.029	0.840		0.000	100.000		0
131	Tema	2020-05-02 17:40:00	0.662	0.588	0.074	0.838		0.000	100.000		0
131	Tema	2020-05-02 17:50:00	0.638	0.583	0.055	0.856		0.000	100.000		0
131	Tema	2020-05-02 18:00:00	0.669	0.581	0.088	0.840		0.000	100.000		0
131	Tema	2020-05-02 18:10:00	0.680	0.582	0.098	0.851		0.000	100.000		0
131	Tema	2020-05-02 18:20:00	0.707	0.586	0.121	0.837		0.000	100.000		0
131	Tema	2020-05-02 18:30:00	0.729	0.592	0.137	0.839		0.000	100.000		0
131	Tema	2020-05-02 18:40:00	0.756	0.601	0.155	0.840		0.000	100.000		0
131	Tema	2020-05-02 18:50:00	0.751	0.613	0.138	0.853		0.000	100.000		0
131	Tema	2020-05-02 19:00:00	0.810	0.626	0.184	0.845		0.000	100.000		0
131	Tema	2020-05-02 19:10:00	0.786	0.641	0.145	0.849		0.000	100.000		0
131	Tema	2020-05-02 19:20:00	0.788	0.659	0.129	0.840		0.000	100.000		0
131	Tema	2020-05-02 19:30:00	0.843	0.678	0.165	0.848		0.000	100.000		0
131	Tema	2020-05-02 19:40:00	0.865	0.699	0.167	0.839		0.000	100.000		0
131	Tema	2020-05-02 19:50:00	0.900	0.721	0.179	0.849		0.000	100.000		0
131	Tema	2020-05-02 20:00:00	0.951	0.745	0.206	0.841		0.000	100.000		0
131	Tema	2020-05-02 20:10:00	0.935	0.770	0.165	0.850		0.000	100.000		0
131	Tema	2020-05-02 20:20:00	0.970	0.797	0.173	0.838		0.000	100.000		0
131	Tema	2020-05-02 20:30:00	0.965	0.825	0.141	0.842		0.000	100.000		0
131	Tema	2020-05-02 20:40:00	1.009	0.854	0.156	0.840		0.000	100.000		0
131	Tema	2020-05-02 20:50:00	1.018	0.883	0.134	0.857		0.000	100.000		0
131	Tema	2020-05-02 21:00:00	1.048	0.914	0.134	0.845		0.000	100.000		0
131	Tema	2020-05-02 21:10:00	1.069	0.945	0.124	0.850		0.000	100.000		0
131	Tema	2020-05-02 21:20:00	1.109	0.977	0.132	0.842		0.000	100.000		0
131	Tema	2020-05-02 21:30:00	1.118	1.009	0.109	0.846		0.000	100.000		0
131	Tema	2020-05-02 21:40:00	1.125	1.041	0.085	0.844		0.000	100.000		0
131	Tema	2020-05-02 21:50:00	1.144	1.072	0.072	0.845		0.000	100.000		0
131	Tema	2020-05-02 22:00:00	1.148	1.102	0.046	0.848		0.000	100.000		0
131	Tema	2020-05-02 22:10:00	1.156	1.132	0.024	0.848		0.000	100.000		0
131	Tema	2020-05-02 22:20:00	1.160	1.159	0.001	0.844		0.000	100.000		0
131	Tema	2020-05-02 22:30:00	1.170	1.186	-0.016	0.845		0.000	100.000		0
131	Tema	2020-05-02 22:40:00	1.148	1.210	-0.062	0.844		0.000	100.000		0
131	Tema	2020-05-02 22:50:00	1.161	1.232	-0.071	0.855		0.000	100.000		0
131	Tema	2020-05-02 23:00:00	1.163	1.252	-0.089	0.845		0.000	100.000		0
131	Tema	2020-05-02 23:10:00	1.155	1.268	-0.114	0.851		0.000	100.000		0
131	Tema	2020-05-02 23:20:00	1.131	1.283	-0.152	0.844		0.000	100.000		0
131	Tema	2020-05-02 23:30:00	1.167	1.294	-0.127	0.844		0.000	100.000		0
131	Tema	2020-05-02 23:40:00	1.106	1.303	-0.197	0.845		0.000	100.000		0
131	Tema	2020-05-02 23:50:00	1.135	1.308	-0.173	0.853		0.000	100.000		0
131	Tema	2020-05-03 00:00:00	1.061	1.311	-0.249	0.850		0.000	100.000		0
131	Tema	2020-05-03 00:10:00	1.079	1.309	-0.231	0.853		0.000	100.000		0
131	Tema	2020-05-03 00:20:00	1.047	1.305	-0.258	0.847		0.000	100.000		0
131	Tema	2020-05-03 00:30:00	1.033	1.297	-0.264	0.849		0.000	100.000		0
131	Tema	2020-05-03 00:40:00	0.986	1.286	-0.300	0.847		0.000	100.000		0
131	Tema	2020-05-03 00:50:00	0.992	1.271	-0.279	0.850		0.000	100.000		0
131	Tema	2020-05-03 01:00:00	0.927	1.254	-0.327	0.847		0.000	100.000		0
131	Tema	2020-05-03 01:10:00	0.906	1.234	-0.329	0.852		0.000	100.000		0
131	Tema	2020-05-03 01:20:00	0.886	1.211	-0.325	0.847		0.000	100.000		0
131	Tema	2020-05-03 01:30:00	0.850	1.184	-0.334	0.847		0.000	100.000		0
131	Tema	2020-05-03 01:40:00	0.802	1.155	-0.353	0.846		0.000	100.000		0
131	Tema	2020-05-03 01:50:00	0.793	1.123	-0.330	0.859		0.000	100.000		0
131	Tema	2020-05-03 02:00:00	0.740	1.089	-0.349	0.847		0.000	100.000		0
131	Tema	2020-05-03 02:10:00	0.717	1.053	-0.336	0.855		0.000	100.000		0
131	Tema	2020-05-03 02:20:00	0.696	1.016	-0.320	0.847		0.000	100.000		0
131	Tema	2020-05-03 02:30:00	0.637	0.977	-0.341	0.852		0.000	100.000		0
