"idSite"	"Site Name"	"DateTime"	"Observed"	"Predicted"	"Surge"	"MSL"	"Residual"	"StdDev"	"Quality"	"Status"	"Quality Flag"
""	""	"UTC"	"m"	"m"	"m"	"m"	"m"	"m"	"%"	"m"	""
130	Takoradi	2020-05-01 00:00:00	0.376	0.907	-0.531	0.734		0.000	100.000		0
130	Takoradi	2020-05-01 00:10:00	0.293	0.882	-0.589	0.732		0.000	100.000		0
130	Takoradi	2020-05-01 00:20:00	0.294	0.849	-0.555	0.726		0.000	100.000		0
130	Takoradi	2020-05-01 00:30:00	0.259	0.815	-0.556	0.721		0.000	100.000		0
130	Takoradi	2020-05-01 00:40:00	0.216	0.780	-0.564	0.733		0.000	100.000		0
130	Takoradi	2020-05-01 00:50:00	0.216	0.747	-0.531	0.724		0.000	100.000		0
130	Takoradi	2020-05-01 01:00:00	0.237	0.714	-0.477	0.732		0.000	100.000		0
130	Takoradi	2020-05-01 01:10:00	0.192	0.683	-0.491	0.267		0.000	100.000		0
130	Takoradi	2020-05-01 01:20:00	0.217	0.653	-0.436			0.000	100.000		0
130	Takoradi	2020-05-01 01:30:00	0.195	0.625	-0.430			0.000	100.000		0
130	Takoradi	2020-05-01 01:40:00	0.201	0.599	-0.398			0.000	100.000		0
130	Takoradi	2020-05-01 01:50:00	0.157	0.573	-0.417			0.000	100.000		0
130	Takoradi	2020-05-01 02:00:00	0.255	0.549	-0.294	0.272		0.000	100.000		0
130	Takoradi	2020-05-01 02:10:00	0.171	0.526	-0.355	0.271		0.000	100.000		0
130	Takoradi	2020-05-01 02:20:00	0.271	0.503	-0.232			0.000	100.000		0
130	Takoradi	2020-05-01 02:30:00	0.149	0.483	-0.334			0.000	100.000		0
130	Takoradi	2020-05-01 02:40:00	0.231	0.464	-0.233	0.113		0.000	100.000		0
130	Takoradi	2020-05-01 02:50:00	0.244	0.447	-0.204	0.720		0.000	100.000		0
130	Takoradi	2020-05-01 03:00:00	0.279	0.433	-0.154	0.732		0.000	100.000		0
130	Takoradi	2020-05-01 03:10:00	0.272	0.421	-0.150	0.724		0.000	100.000		0
130	Takoradi	2020-05-01 03:20:00	0.343	0.413	-0.070	0.270		0.000	100.000		0
130	Takoradi	2020-05-01 03:30:00	0.340	0.407	-0.067			0.000	100.000		0
130	Takoradi	2020-05-01 03:40:00	0.404	0.403	0.002			0.000	100.000		0
130	Takoradi	2020-05-01 03:50:00	0.413	0.400	0.013			0.000	100.000		0
130	Takoradi	2020-05-01 04:00:00	0.464	0.400	0.064	0.269		0.000	100.000		0
130	Takoradi	2020-05-01 04:10:00	0.499	0.400	0.099	0.267		0.000	100.000		0
130	Takoradi	2020-05-01 04:20:00	0.582	0.401	0.181			0.000	100.000		0
130	Takoradi	2020-05-01 04:30:00	0.544	0.403	0.140			0.000	100.000		0
130	Takoradi	2020-05-01 04:40:00	0.661	0.406	0.255	0.113		0.000	100.000		0
130	Takoradi	2020-05-01 04:50:00	0.614	0.411	0.203	0.717		0.000	100.000		0
130	Takoradi	2020-05-01 05:00:00	0.674	0.417	0.257	0.730		0.000	100.000		0
130	Takoradi	2020-05-01 05:10:00	0.704	0.425	0.279	0.268		0.000	100.000		0
130	Takoradi	2020-05-01 05:20:00	0.671	0.435	0.236			0.000	100.000		0
130	Takoradi	2020-05-01 05:30:00	0.718	0.448	0.270			0.000	100.000		0
130	Takoradi	2020-05-01 05:40:00	0.830	0.464	0.366	0.113		0.000	100.000		0
130	Takoradi	2020-05-01 05:50:00	0.777	0.482	0.295	0.718		0.000	100.000		0
130	Takoradi	2020-05-01 06:00:00	0.862	0.504	0.358	0.727		0.000	100.000		0
130	Takoradi	2020-05-01 06:10:00	0.901	0.527	0.373	0.264		0.000	100.000		0
130	Takoradi	2020-05-01 06:20:00	0.915	0.553	0.362			0.000	100.000		0
130	Takoradi	2020-05-01 06:30:00	0.951	0.580	0.371			0.000	100.000		0
130	Takoradi	2020-05-01 06:40:00	1.003	0.609	0.394	0.114		0.000	100.000		0
130	Takoradi	2020-05-01 06:50:00	0.960	0.638	0.322	0.721		0.000	100.000		0
130	Takoradi	2020-05-01 07:00:00	0.970	0.668	0.302	0.725		0.000	100.000		0
130	Takoradi	2020-05-01 07:10:00	1.013	0.698	0.315	0.269		0.000	100.000		0
130	Takoradi	2020-05-01 07:20:00	0.981	0.729	0.252			0.000	100.000		0
130	Takoradi	2020-05-01 07:30:00	1.015	0.759	0.256			0.000	100.000		0
130	Takoradi	2020-05-01 07:40:00	1.097	0.790	0.307	0.113		0.000	100.000		0
130	Takoradi	2020-05-01 07:50:00	1.047	0.820	0.227	0.718		0.000	100.000		0
130	Takoradi	2020-05-01 08:00:00	1.113	0.850	0.263	0.728		0.000	100.000		0
130	Takoradi	2020-05-01 08:10:00	1.035	0.871	0.164	0.728		0.000	100.000		0
130	Takoradi	2020-05-01 08:40:00	1.078	0.985	0.093	0.722		0.000	100.000		0
130	Takoradi	2020-05-01 08:50:00	1.061	0.999	0.062	0.717		0.000	100.000		0
130	Takoradi	2020-05-01 09:00:00	1.093	1.027	0.066	0.722		0.000	100.000		0
130	Takoradi	2020-05-01 09:10:00	1.086	1.054	0.032	0.266		0.000	100.000		0
130	Takoradi	2020-05-01 09:20:00	0.995	1.080	-0.085			0.000	100.000		0
130	Takoradi	2020-05-01 09:30:00	1.029	1.103	-0.073			0.000	100.000		0
130	Takoradi	2020-05-01 09:40:00	0.981	1.123	-0.142	0.113		0.000	100.000		0
130	Takoradi	2020-05-01 09:50:00	0.927	1.140	-0.213	0.717		0.000	100.000		0
130	Takoradi	2020-05-01 10:00:00	0.930	1.154	-0.224	0.725		0.000	100.000		0
130	Takoradi	2020-05-01 10:10:00	0.928	1.164	-0.236	0.270		0.000	100.000		0
130	Takoradi	2020-05-01 10:20:00	0.893	1.172	-0.278			0.000	100.000		0
130	Takoradi	2020-05-01 10:30:00	0.924	1.176	-0.252			0.000	100.000		0
130	Takoradi	2020-05-01 10:40:00	0.882	1.178	-0.296	0.113		0.000	100.000		0
130	Takoradi	2020-05-01 10:50:00	0.847	1.178	-0.331	0.713		0.000	100.000		0
130	Takoradi	2020-05-01 11:00:00	0.857	1.176	-0.319	0.728		0.000	100.000		0
130	Takoradi	2020-05-01 11:10:00	0.790	1.172	-0.382	0.264		0.000	100.000		0
130	Takoradi	2020-05-01 11:20:00	0.688	1.167	-0.479			0.000	100.000		0
130	Takoradi	2020-05-01 11:30:00	0.748	1.160	-0.412			0.000	100.000		0
130	Takoradi	2020-05-01 11:40:00	0.624	1.152	-0.529	0.114		0.000	100.000		0
130	Takoradi	2020-05-01 11:50:00	0.665	1.142	-0.477	0.721		0.000	100.000		0
130	Takoradi	2020-05-01 12:00:00	0.611	1.130	-0.519	0.719		0.000	100.000		0
130	Takoradi	2020-05-01 12:10:00	0.600	1.116	-0.516	0.268		0.000	100.000		0
130	Takoradi	2020-05-01 12:20:00	0.557	1.099	-0.542			0.000	100.000		0
130	Takoradi	2020-05-01 12:30:00	0.628	1.080	-0.452			0.000	100.000		0
130	Takoradi	2020-05-01 12:40:00	0.419	1.059	-0.640	0.112		0.000	100.000		0
130	Takoradi	2020-05-01 12:50:00	0.522	1.037	-0.514	0.717		0.000	100.000		0
130	Takoradi	2020-05-01 13:00:00	0.458	1.013	-0.555	0.732		0.000	100.000		0
130	Takoradi	2020-05-01 13:10:00	0.484	0.988	-0.504	0.460		0.000	100.000		0
130	Takoradi	2020-05-01 13:20:00	0.564	0.963	-0.399			0.000	100.000		0
130	Takoradi	2020-05-01 13:30:00	0.444	0.939	-0.495			0.000	100.000		0
130	Takoradi	2020-05-01 13:40:00	0.463	0.915	-0.452			0.000	100.000		0
130	Takoradi	2020-05-01 13:50:00	0.437	0.892	-0.455	0.341		0.000	100.000		0
130	Takoradi	2020-05-01 14:00:00	0.479	0.869	-0.390			0.000	100.000		0
130	Takoradi	2020-05-01 14:10:00	0.480	0.848	-0.368			0.000	100.000		0
130	Takoradi	2020-05-01 14:20:00	0.451	0.827	-0.376			0.000	100.000		0
130	Takoradi	2020-05-01 14:30:00	0.464	0.807	-0.343			0.000	100.000		0
130	Takoradi	2020-05-01 14:40:00	0.495	0.788	-0.293			0.000	100.000		0
130	Takoradi	2020-05-01 14:50:00	0.563	0.769	-0.206			0.000	100.000		0
130	Takoradi	2020-05-01 15:00:00	0.494	0.751	-0.257			0.000	100.000		0
130	Takoradi	2020-05-01 15:10:00	0.471	0.734	-0.264			0.000	100.000		0
130	Takoradi	2020-05-01 15:20:00	0.503	0.717	-0.215			0.000	100.000		0
130	Takoradi	2020-05-01 15:30:00	0.599	0.701	-0.102			0.000	100.000		0
130	Takoradi	2020-05-01 15:40:00	0.539	0.685	-0.146			0.000	100.000		0
130	Takoradi	2020-05-01 15:50:00	0.634	0.670	-0.036			0.000	100.000		0
130	Takoradi	2020-05-01 16:00:00	0.599	0.656	-0.057			0.000	100.000		0
130	Takoradi	2020-05-01 16:10:00	0.661	0.642	0.019			0.000	100.000		0
130	Takoradi	2020-05-01 16:20:00	0.630	0.629	0.001			0.000	100.000		0
130	Takoradi	2020-05-01 16:30:00	0.631	0.618	0.013			0.000	100.000		0
130	Takoradi	2020-05-01 16:40:00	0.606	0.608	-0.002			0.000	100.000		0
130	Takoradi	2020-05-01 16:50:00	0.748	0.600	0.148			0.000	100.000		0
130	Takoradi	2020-05-01 17:00:00	0.756	0.595	0.161			0.000	100.000		0
130	Takoradi	2020-05-01 17:10:00	0.820	0.592	0.228			0.000	100.000		0
130	Takoradi	2020-05-01 17:20:00	0.921	0.592	0.329			0.000	100.000		0
130	Takoradi	2020-05-01 17:30:00	0.822	0.595	0.227			0.000	100.000		0
130	Takoradi	2020-05-01 17:40:00	0.914	0.601	0.312			0.000	100.000		0
130	Takoradi	2020-05-01 17:50:00	0.923	0.610	0.313			0.000	100.000		0
130	Takoradi	2020-05-01 18:00:00	0.930	0.621	0.308			0.000	100.000		0
130	Takoradi	2020-05-01 18:10:00	1.005	0.635	0.370			0.000	100.000		0
130	Takoradi	2020-05-01 18:20:00	0.923	0.651	0.272			0.000	100.000		0
130	Takoradi	2020-05-01 18:30:00	1.030	0.668	0.362			0.000	100.000		0
130	Takoradi	2020-05-01 18:40:00	0.961	0.687	0.274			0.000	100.000		0
130	Takoradi	2020-05-01 18:50:00	1.069	0.707	0.362			0.000	100.000		0
130	Takoradi	2020-05-01 19:00:00	1.039	0.728	0.311			0.000	100.000		0
130	Takoradi	2020-05-01 19:10:00	1.104	0.750	0.354			0.000	100.000		0
130	Takoradi	2020-05-01 19:20:00	1.071	0.772	0.299			0.000	100.000		0
130	Takoradi	2020-05-01 19:30:00	1.124	0.795	0.330			0.000	100.000		0
130	Takoradi	2020-05-01 19:40:00	1.117	0.817	0.300			0.000	100.000		0
130	Takoradi	2020-05-01 19:50:00	1.073	0.840	0.233			0.000	100.000		0
130	Takoradi	2020-05-01 20:00:00	1.128	0.863	0.265			0.000	100.000		0
130	Takoradi	2020-05-01 20:10:00	1.145	0.885	0.260			0.000	100.000		0
130	Takoradi	2020-05-01 20:20:00	1.127	0.907	0.220			0.000	100.000		0
130	Takoradi	2020-05-01 20:30:00	1.108	0.928	0.181			0.000	100.000		0
130	Takoradi	2020-05-01 20:40:00	1.147	0.949	0.198			0.000	100.000		0
130	Takoradi	2020-05-01 20:50:00	1.082	0.969	0.113			0.000	100.000		0
130	Takoradi	2020-05-01 21:00:00	1.025	0.989	0.036			0.000	100.000		0
130	Takoradi	2020-05-01 21:10:00	1.138	1.008	0.129			0.000	100.000		0
130	Takoradi	2020-05-01 21:20:00	1.041	1.027	0.014			0.000	100.000		0
130	Takoradi	2020-05-01 21:30:00	1.050	1.044	0.007			0.000	100.000		0
130	Takoradi	2020-05-01 21:40:00	1.042	1.059	-0.017			0.000	100.000		0
130	Takoradi	2020-05-01 21:50:00	0.961	1.073	-0.112			0.000	100.000		0
130	Takoradi	2020-05-01 22:00:00	1.022	1.084	-0.062			0.000	100.000		0
130	Takoradi	2020-05-01 22:10:00	0.902	1.093	-0.191			0.000	100.000		0
130	Takoradi	2020-05-01 22:20:00	0.924	1.100	-0.176			0.000	100.000		0
130	Takoradi	2020-05-01 22:30:00	0.874	1.104	-0.229			0.000	100.000		0
130	Takoradi	2020-05-01 22:40:00	0.893	1.106	-0.213			0.000	100.000		0
130	Takoradi	2020-05-01 22:50:00	0.782	1.107	-0.325			0.000	100.000		0
130	Takoradi	2020-05-01 23:00:00	0.782	1.106	-0.324			0.000	100.000		0
130	Takoradi	2020-05-01 23:10:00	0.693	1.105	-0.412			0.000	100.000		0
130	Takoradi	2020-05-01 23:20:00	0.663	1.103	-0.440			0.000	100.000		0
130	Takoradi	2020-05-01 23:30:00	0.682	1.100	-0.418			0.000	100.000		0
130	Takoradi	2020-05-01 23:40:00	0.598	1.096	-0.498			0.000	100.000		0
130	Takoradi	2020-05-01 23:50:00	0.600	1.091	-0.491			0.000	100.000		0
130	Takoradi	2020-05-02 00:00:00	0.510	1.083	-0.573			0.000	100.000		0
130	Takoradi	2020-05-02 00:10:00	0.518	1.072	-0.554			0.000	100.000		0
130	Takoradi	2020-05-02 00:20:00	0.472	1.058	-0.586			0.000	100.000		0
130	Takoradi	2020-05-02 00:30:00	0.494	1.041	-0.547			0.000	100.000		0
130	Takoradi	2020-05-02 00:40:00	0.429	1.019	-0.590			0.000	100.000		0
130	Takoradi	2020-05-02 00:50:00	0.405	0.994	-0.589			0.000	100.000		0
130	Takoradi	2020-05-02 01:00:00	0.404	0.966	-0.561			0.000	100.000		0
130	Takoradi	2020-05-02 01:10:00	0.322	0.936	-0.613			0.000	100.000		0
130	Takoradi	2020-05-02 01:20:00	0.313	0.904	-0.591			0.000	100.000		0
130	Takoradi	2020-05-02 01:30:00	0.326	0.871	-0.545			0.000	100.000		0
130	Takoradi	2020-05-02 01:40:00	0.280	0.838	-0.558			0.000	100.000		0
130	Takoradi	2020-05-02 01:50:00	0.259	0.805	-0.546			0.000	100.000		0
130	Takoradi	2020-05-02 02:00:00	0.238	0.773	-0.535			0.000	100.000		0
130	Takoradi	2020-05-02 02:10:00	0.192	0.741	-0.549			0.000	100.000		0
130	Takoradi	2020-05-02 02:20:00	0.254	0.710	-0.456			0.000	100.000		0
130	Takoradi	2020-05-02 02:30:00	0.244	0.679	-0.435			0.000	100.000		0
130	Takoradi	2020-05-02 02:40:00	0.259	0.648	-0.390			0.000	100.000		0
130	Takoradi	2020-05-02 02:50:00	0.270	0.618	-0.348			0.000	100.000		0
130	Takoradi	2020-05-02 03:00:00	0.297	0.588	-0.291			0.000	100.000		0
130	Takoradi	2020-05-02 03:10:00	0.343	0.559	-0.216			0.000	100.000		0
130	Takoradi	2020-05-02 03:20:00	0.247	0.531	-0.283			0.000	100.000		0
130	Takoradi	2020-05-02 03:30:00	0.275	0.504	-0.229			0.000	100.000		0
130	Takoradi	2020-05-02 03:40:00	0.227	0.480	-0.253			0.000	100.000		0
130	Takoradi	2020-05-02 03:50:00	0.313	0.459	-0.146			0.000	100.000		0
130	Takoradi	2020-05-02 04:00:00	0.313	0.440	-0.127			0.000	100.000		0
130	Takoradi	2020-05-02 04:10:00	0.322	0.424	-0.103			0.000	100.000		0
130	Takoradi	2020-05-02 04:20:00	0.462	0.411	0.051			0.000	100.000		0
130	Takoradi	2020-05-02 04:30:00	0.363	0.400	-0.037			0.000	100.000		0
130	Takoradi	2020-05-02 04:40:00	0.435	0.391	0.044			0.000	100.000		0
130	Takoradi	2020-05-02 04:50:00	0.464	0.384	0.080			0.000	100.000		0
130	Takoradi	2020-05-02 05:00:00	0.471	0.377	0.094			0.000	100.000		0
130	Takoradi	2020-05-02 05:10:00	0.501	0.372	0.129			0.000	100.000		0
130	Takoradi	2020-05-02 05:20:00	0.526	0.369	0.158			0.000	100.000		0
130	Takoradi	2020-05-02 05:30:00	0.561	0.367	0.194			0.000	100.000		0
130	Takoradi	2020-05-02 05:40:00	0.581	0.366	0.215			0.000	100.000		0
130	Takoradi	2020-05-02 05:50:00	0.608	0.368	0.240			0.000	100.000		0
130	Takoradi	2020-05-02 06:00:00	0.725	0.373	0.352			0.000	100.000		0
130	Takoradi	2020-05-02 06:10:00	0.694	0.380	0.314			0.000	100.000		0
130	Takoradi	2020-05-02 06:20:00	0.723	0.391	0.332			0.000	100.000		0
130	Takoradi	2020-05-02 06:30:00	0.796	0.405	0.391			0.000	100.000		0
130	Takoradi	2020-05-02 06:40:00	0.711	0.422	0.289			0.000	100.000		0
130	Takoradi	2020-05-02 06:50:00	0.854	0.443	0.411			0.000	100.000		0
130	Takoradi	2020-05-02 07:00:00	0.811	0.466	0.344			0.000	100.000		0
130	Takoradi	2020-05-02 07:10:00	0.898	0.492	0.406			0.000	100.000		0
130	Takoradi	2020-05-02 07:20:00	0.912	0.520	0.391			0.000	100.000		0
130	Takoradi	2020-05-02 07:30:00	0.924	0.551	0.373			0.000	100.000		0
130	Takoradi	2020-05-02 07:40:00	0.952	0.583	0.368			0.000	100.000		0
130	Takoradi	2020-05-02 07:50:00	0.979	0.617	0.362			0.000	100.000		0
130	Takoradi	2020-05-02 08:00:00	1.004	0.651	0.353			0.000	100.000		0
130	Takoradi	2020-05-02 08:10:00	1.035	0.680	0.355			0.000	100.000		0
130	Takoradi	2020-05-02 08:50:00	1.003	0.828	0.175			0.000	100.000		0
130	Takoradi	2020-05-16 13:30:00	0.798	1.119	-0.321			0.000	100.000		0
130	Takoradi	2020-05-16 13:40:00	0.778	1.105	-0.327			0.000	100.000		0
130	Takoradi	2020-05-16 13:50:00	0.785	1.086	-0.301			0.000	100.000		0
130	Takoradi	2020-05-16 14:00:00	0.761	1.067	-0.305			0.000	100.000		0
130	Takoradi	2020-05-16 14:10:00	0.686	1.046	-0.360			0.000	100.000		0
130	Takoradi	2020-05-16 14:20:00	0.675	1.023	-0.348			0.000	100.000		0
130	Takoradi	2020-05-16 14:30:00	0.694	1.001	-0.307			0.000	100.000		0
130	Takoradi	2020-05-16 14:40:00	0.595	0.978	-0.383			0.000	100.000		0
130	Takoradi	2020-05-16 14:50:00	0.700	0.955	-0.254			0.000	100.000		0
130	Takoradi	2020-05-16 15:00:00	0.641	0.931	-0.290			0.000	100.000		0
130	Takoradi	2020-05-16 15:10:00	0.608	0.908	-0.300			0.000	100.000		0
130	Takoradi	2020-05-16 15:20:00	0.667	0.885	-0.218			0.000	100.000		0
130	Takoradi	2020-05-16 15:30:00	0.666	0.861	-0.195			0.000	100.000		0
130	Takoradi	2020-05-16 15:40:00	0.646	0.837	-0.191			0.000	100.000		0
130	Takoradi	2020-05-16 15:50:00	0.703	0.813	-0.110			0.000	100.000		0
130	Takoradi	2020-05-16 16:00:00	0.683	0.789	-0.106			0.000	100.000		0
130	Takoradi	2020-05-16 16:10:00	0.655	0.765	-0.110			0.000	100.000		0
130	Takoradi	2020-05-16 16:20:00	0.654	0.742	-0.088			0.000	100.000		0
130	Takoradi	2020-05-16 16:30:00	0.645	0.720	-0.076			0.000	100.000		0
130	Takoradi	2020-05-16 16:40:00	0.631	0.700	-0.069			0.000	100.000		0
130	Takoradi	2020-05-16 16:50:00	0.659	0.681	-0.022			0.000	100.000		0
130	Takoradi	2020-05-16 17:00:00	0.643	0.663	-0.020			0.000	100.000		0
130	Takoradi	2020-05-16 17:10:00	0.601	0.647	-0.046			0.000	100.000		0
130	Takoradi	2020-05-16 17:20:00	0.623	0.632	-0.009			0.000	100.000		0
130	Takoradi	2020-05-16 17:30:00	0.679	0.619	0.059			0.000	100.000		0
130	Takoradi	2020-05-16 17:40:00	0.684	0.608	0.076			0.000	100.000		0
130	Takoradi	2020-05-16 17:50:00	0.674	0.597	0.077			0.000	100.000		0
130	Takoradi	2020-05-16 18:00:00	0.704	0.588	0.116			0.000	100.000		0
130	Takoradi	2020-05-16 18:10:00	0.760	0.581	0.179			0.000	100.000		0
130	Takoradi	2020-05-16 18:20:00	0.752	0.576	0.176			0.000	100.000		0
130	Takoradi	2020-05-16 18:30:00	0.807	0.573	0.234			0.000	100.000		0
130	Takoradi	2020-05-16 18:40:00	0.787	0.572	0.215			0.000	100.000		0
130	Takoradi	2020-05-16 18:50:00	0.763	0.573	0.190			0.000	100.000		0
130	Takoradi	2020-05-16 19:00:00	0.856	0.576	0.280			0.000	100.000		0
130	Takoradi	2020-05-16 19:10:00	0.841	0.581	0.260			0.000	100.000		0
130	Takoradi	2020-05-16 19:20:00	0.815	0.588	0.227			0.000	100.000		0
130	Takoradi	2020-05-16 19:30:00	0.877	0.596	0.281			0.000	100.000		0
130	Takoradi	2020-05-16 19:40:00	0.885	0.605	0.280			0.000	100.000		0
130	Takoradi	2020-05-16 19:50:00	0.852	0.615	0.237			0.000	100.000		0
130	Takoradi	2020-05-16 20:00:00	0.869	0.626	0.243			0.000	100.000		0
130	Takoradi	2020-05-16 20:10:00	0.879	0.637	0.242			0.000	100.000		0
130	Takoradi	2020-05-16 20:20:00	0.913	0.649	0.263			0.000	100.000		0
130	Takoradi	2020-05-16 20:30:00	0.889	0.663	0.227			0.000	100.000		0
130	Takoradi	2020-05-16 20:40:00	0.888	0.677	0.212			0.000	100.000		0
130	Takoradi	2020-05-16 20:50:00	0.912	0.692	0.221			0.000	100.000		0
130	Takoradi	2020-05-16 21:00:00	0.910	0.709	0.202			0.000	100.000		0
130	Takoradi	2020-05-16 21:10:00	0.935	0.726	0.208			0.000	100.000		0
130	Takoradi	2020-05-16 21:20:00	0.932	0.745	0.187			0.000	100.000		0
130	Takoradi	2020-05-16 21:30:00	0.940	0.765	0.175			0.000	100.000		0
130	Takoradi	2020-05-16 21:40:00	0.950	0.785	0.165			0.000	100.000		0
130	Takoradi	2020-05-16 21:50:00	0.980	0.805	0.175			0.000	100.000		0
130	Takoradi	2020-05-16 22:00:00	0.975	0.825	0.149			0.000	100.000		0
130	Takoradi	2020-05-16 22:10:00	0.946	0.845	0.100			0.000	100.000		0
130	Takoradi	2020-05-16 22:20:00	1.006	0.865	0.141			0.000	100.000		0
130	Takoradi	2020-05-16 22:30:00	0.968	0.884	0.084			0.000	100.000		0
130	Takoradi	2020-05-16 22:40:00	0.955	0.902	0.053			0.000	100.000		0
130	Takoradi	2020-05-16 22:50:00	0.968	0.920	0.048			0.000	100.000		0
130	Takoradi	2020-05-16 23:00:00	0.925	0.936	-0.011			0.000	100.000		0
130	Takoradi	2020-05-16 23:10:00	0.929	0.952	-0.023			0.000	100.000		0
130	Takoradi	2020-05-16 23:20:00	0.865	0.966	-0.101			0.000	100.000		0
130	Takoradi	2020-05-16 23:30:00	0.902	0.979	-0.077			0.000	100.000		0
130	Takoradi	2020-05-16 23:40:00	0.820	0.990	-0.170			0.000	100.000		0
130	Takoradi	2020-05-16 23:50:00	0.789	0.999	-0.210			0.000	100.000		0
130	Takoradi	2020-05-17 00:00:00	0.778	1.006	-0.228			0.000	100.000		0
130	Takoradi	2020-05-17 00:10:00	0.769	1.010	-0.242			0.000	100.000		0
130	Takoradi	2020-05-17 00:20:00	0.747	1.013	-0.266			0.000	100.000		0
130	Takoradi	2020-05-17 00:30:00	0.785	1.014	-0.229			0.000	100.000		0
130	Takoradi	2020-05-17 00:40:00	0.750	1.012	-0.262			0.000	100.000		0
130	Takoradi	2020-05-17 00:50:00	0.715	1.008	-0.293			0.000	100.000		0
130	Takoradi	2020-05-17 01:00:00	0.757	1.002	-0.245			0.000	100.000		0
130	Takoradi	2020-05-17 01:10:00	0.731	0.994	-0.264			0.000	100.000		0
130	Takoradi	2020-05-17 01:20:00	0.684	0.983	-0.299			0.000	100.000		0
130	Takoradi	2020-05-17 01:30:00	0.658	0.970	-0.313			0.000	100.000		0
130	Takoradi	2020-05-17 01:40:00	0.710	0.955	-0.245			0.000	100.000		0
130	Takoradi	2020-05-17 01:50:00	0.590	0.937	-0.347			0.000	100.000		0
130	Takoradi	2020-05-17 02:00:00	0.586	0.916	-0.330			0.000	100.000		0
130	Takoradi	2020-05-17 02:10:00	0.572	0.895	-0.323			0.000	100.000		0
130	Takoradi	2020-05-17 02:20:00	0.510	0.871	-0.361			0.000	100.000		0
130	Takoradi	2020-05-17 02:30:00	0.509	0.846	-0.337			0.000	100.000		0
130	Takoradi	2020-05-17 02:40:00	0.490	0.821	-0.331			0.000	100.000		0
130	Takoradi	2020-05-17 02:50:00	0.456	0.795	-0.339			0.000	100.000		0
130	Takoradi	2020-05-17 03:00:00	0.441	0.770	-0.329			0.000	100.000		0
130	Takoradi	2020-05-17 03:10:00	0.433	0.745	-0.312			0.000	100.000		0
130	Takoradi	2020-05-17 03:20:00	0.435	0.721	-0.286			0.000	100.000		0
130	Takoradi	2020-05-17 03:30:00	0.416	0.698	-0.281			0.000	100.000		0
130	Takoradi	2020-05-17 03:40:00	0.402	0.674	-0.272			0.000	100.000		0
130	Takoradi	2020-05-17 03:50:00	0.438	0.652	-0.214			0.000	100.000		0
130	Takoradi	2020-05-17 04:00:00	0.449	0.629	-0.180			0.000	100.000		0
130	Takoradi	2020-05-17 04:10:00	0.447	0.606	-0.159			0.000	100.000		0
130	Takoradi	2020-05-17 04:20:00	0.433	0.584	-0.150			0.000	100.000		0
130	Takoradi	2020-05-17 04:30:00	0.467	0.563	-0.096			0.000	100.000		0
130	Takoradi	2020-05-17 04:40:00	0.435	0.542	-0.107			0.000	100.000		0
130	Takoradi	2020-05-17 04:50:00	0.495	0.522	-0.027			0.000	100.000		0
130	Takoradi	2020-05-17 05:00:00	0.464	0.504	-0.040			0.000	100.000		0
130	Takoradi	2020-05-17 05:10:00	0.481	0.488	-0.008			0.000	100.000		0
130	Takoradi	2020-05-17 05:20:00	0.408	0.475	-0.067			0.000	100.000		0
130	Takoradi	2020-05-17 05:30:00	0.515	0.463	0.052			0.000	100.000		0
130	Takoradi	2020-05-17 05:40:00	0.456	0.454	0.002			0.000	100.000		0
130	Takoradi	2020-05-17 05:50:00	0.448	0.448	-0.000			0.000	100.000		0
130	Takoradi	2020-05-17 06:00:00	0.502	0.444	0.058			0.000	100.000		0
130	Takoradi	2020-05-17 06:10:00	0.513	0.443	0.070			0.000	100.000		0
130	Takoradi	2020-05-17 06:20:00	0.529	0.444	0.085			0.000	100.000		0
130	Takoradi	2020-05-17 06:30:00	0.535	0.447	0.088			0.000	100.000		0
130	Takoradi	2020-05-17 06:40:00	0.534	0.452	0.082			0.000	100.000		0
130	Takoradi	2020-05-17 06:50:00	0.613	0.460	0.154			0.000	100.000		0
130	Takoradi	2020-05-17 07:00:00	0.632	0.469	0.163			0.000	100.000		0
130	Takoradi	2020-05-17 07:10:00	0.676	0.480	0.197			0.000	100.000		0
130	Takoradi	2020-05-17 07:20:00	0.707	0.493	0.214			0.000	100.000		0
130	Takoradi	2020-05-17 07:30:00	0.752	0.507	0.245			0.000	100.000		0
130	Takoradi	2020-05-17 07:40:00	0.772	0.524	0.248			0.000	100.000		0
130	Takoradi	2020-05-17 07:50:00	0.827	0.541	0.285			0.000	100.000		0
130	Takoradi	2020-05-17 08:00:00	0.837	0.551	0.286			0.000	100.000		0
130	Takoradi	2020-05-17 08:20:00	0.885	0.610	0.275			0.000	100.000		0
130	Takoradi	2020-05-17 08:30:00	0.849	0.628	0.221	0.668		0.000	100.000		0
130	Takoradi	2020-05-17 08:40:00	0.869	0.654	0.215	0.772		0.000	100.000		0
130	Takoradi	2020-05-17 08:50:00	0.896	0.682	0.214	0.781		0.000	100.000		0
130	Takoradi	2020-05-17 09:00:00	0.825	0.711	0.114	0.052		0.000	100.000		0
130	Takoradi	2020-05-17 09:10:00	0.933	0.742	0.191			0.000	100.000		0
130	Takoradi	2020-05-17 09:20:00	0.976	0.773	0.203	0.310		0.000	100.000		0
130	Takoradi	2020-05-17 09:30:00	0.913	0.804	0.109	0.787		0.000	100.000		0
