NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.959,37.299,37.468,37.484,37.568,37.574,37.536,37.514,37.559,37.644,37.49,37.512,37.447,37.302,37.294,37.221,37.117,37.051,37.015,36.965,37.01,36.964,36.92,36.907,36.976,36.801,36.849,36.737,36.696,36.694,36.655,36.429,36.362,36.329,36.252,36.234,36.114,35.966,36.174,36.152,35.931,35.887,35.871,35.908,35.897,35.908,35.933,35.859,35.844,35.875,35.909,36.001,35.885,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.502,37.503,37.527,37.542,37.609,37.563,37.591,37.464,37.527,37.481,37.503,37.36,37.361,37.3,37.218,37.258,37.299,37.134,37.107,37.096,37.065,36.957,36.942,36.831,36.803,36.779,36.791,36.7,36.652,36.58,36.429,36.373,36.359,36.312,36.397,36.289,36.092,36.073,36.158,36.1,36.15,36.09,36.055,36.01,35.918,35.968,36.087,36.015,35.992,36.087,35.884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.766,37.5,37.642,37.596,37.407,37.596,37.469,37.443,37.523,37.476,37.384,37.508,37.395,37.294,37.327,37.226,37.171,37.115,37.135,36.99,36.948,36.987,36.927,36.987,36.827,36.882,36.764,36.776,36.67,36.556,36.564,36.51,36.417,36.605,36.475,36.429,36.411,36.315,36.291,36.204,36.275,36.302,36.157,36.189,36.162,36.133,36.165,36.074,36.194,36.214,36.059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.896,37.553,37.599,37.577,37.557,37.602,37.423,37.313,37.393,37.274,37.255,37.448,37.28,37.348,37.388,37.296,37.257,37.139,37.175,37.08,37.033,36.995,36.965,36.926,36.949,36.855,36.8,36.841,36.77,36.599,36.744,36.721,36.545,36.51,36.561,36.457,36.708,36.467,36.474,36.4,36.319,36.371,36.471,36.327,36.256,36.4,36.36,36.32,36.403,36.491,36.243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.868,37.54,37.581,37.642,37.557,37.593,37.406,37.307,37.432,37.328,37.205,37.271,37.402,37.28,37.293,37.322,37.189,37.156,37.149,37.094,37.047,37.092,36.885,36.993,36.927,36.908,36.86,36.888,36.807,36.665,36.854,36.842,36.672,36.546,36.585,36.598,36.672,36.495,36.609,36.583,36.39,36.374,36.417,36.419,36.383,36.472,36.493,36.516,36.483,36.494,36.284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.25,37.546,37.578,37.44,37.439,37.411,37.25,37.21,37.242,37.189,37.072,37.156,37.227,37.157,37.076,37.126,37.041,37.021,37.089,37.056,36.973,37.118,37.021,37.047,37.02,36.821,36.868,36.772,36.888,36.672,36.804,36.826,36.736,36.814,36.699,36.687,36.794,36.732,36.657,36.636,36.5,36.442,36.465,36.511,36.458,36.603,36.621,36.509,36.542,36.396,36.146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.241,37.497,37.646,37.447,37.251,37.453,37.325,37.12,37.077,37.016,36.925,36.916,36.929,36.903,36.88,36.843,36.843,36.91,36.878,36.807,36.98,37.008,36.957,36.895,36.894,36.758,36.803,36.782,36.929,36.836,36.677,36.575,36.606,36.711,36.704,36.741,36.829,36.759,36.787,36.777,36.592,36.566,36.539,36.566,36.529,36.499,36.63,36.563,36.752,36.585,36.177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.059,37.54,37.27,37.245,37.323,37.212,37.099,36.983,36.895,36.864,36.909,36.822,36.727,36.849,36.851,36.736,36.926,36.847,36.72,36.835,36.788,36.765,36.916,36.845,36.62,36.704,36.692,36.75,36.76,36.601,36.57,36.612,36.647,36.603,36.772,36.716,36.717,36.737,36.699,36.659,36.646,36.644,36.61,36.402,36.424,36.592,36.434,36.59,36.58,36.253,36.042,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.768,37.261,37.215,37.08,37.072,36.968,36.91,36.875,36.745,36.708,36.695,36.639,36.624,36.679,36.652,36.843,36.752,36.614,36.655,36.593,36.624,36.729,36.636,36.577,36.605,36.62,36.559,36.63,36.632,36.525,36.49,36.528,36.62,36.678,36.787,36.741,36.749,36.687,36.624,36.566,36.578,36.489,36.294,36.371,36.38,36.143,36.238,36.337,36.109,36.066,35.628,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.262,36.967,36.825,36.866,36.912,36.79,36.709,36.771,36.749,36.721,36.604,36.593,36.661,36.617,36.569,36.552,36.537,36.573,36.437,36.462,36.463,36.619,36.607,36.637,36.541,36.538,36.471,36.523,36.538,36.443,36.503,36.494,36.537,36.634,36.549,36.561,36.542,36.471,36.327,36.367,36.211,35.969,36.021,36.053,36.221,36.279,36.072,35.779,36.018,NaN,NaN,NaN,NaN,NaN,NaN,NaN
